boundary,z,true_x,estimated_x,queries
1,0.45606694560669436,-0.20903557157898478,-0.20904541015625,22944
1,0.4644351464435146,-0.2123372194332898,-0.21234130859375,22944
1,0.4728033472803346,-0.2156197678876694,-0.21563720703125,22944
1,0.4811715481171548,-0.21888348329751386,-0.21893310546875,22944
1,0.4895397489539748,-0.2221286397673298,-0.22210693359375,22944
1,0.4979079497907948,-0.22535551834123413,-0.22540283203125,22944
1,0.506276150627615,-0.2285644062218684,-0.22857666015625,22944
1,0.514644351464435,-0.23175559601850598,-0.23175048828125,22944
1,0.5230125523012552,-0.2349293850249406,-0.23492431640625,22944
1,0.5313807531380752,-0.23808607452756686,-0.23809814453125,22944
1,0.5397489539748952,-0.24122596914390754,-0.24127197265625,22944
1,0.5481171548117154,-0.24434937619168767,-0.24432373046875,22944
1,0.5564853556485354,-0.24745660508842232,-0.24749755859375,22944
1,0.5648535564853556,-0.25054796678135816,-0.25054931640625,22944
1,0.5732217573221756,-0.2536237732074936,-0.25360107421875,22944
1,0.5815899581589956,-0.2566843367833028,-0.25665283203125,22944
1,0.5899581589958158,-0.25972996992369424,-0.25970458984375,22944
1,0.5983263598326358,-0.26276098458965325,-0.26275634765625,22944
1,0.6066945606694558,-0.2657776918639503,-0.26580810546875,22944
1,0.615062761506276,-0.26878040155422817,-0.26873779296875,22944
1,0.623430962343096,-0.27176942182273345,-0.27178955078125,22944
1,0.6317991631799162,-0.2747450588419112,-0.27471923828125,22944
1,0.6401673640167362,-0.2777076164750421,-0.27764892578125,22944
1,0.6485355648535562,-0.28065739598107686,-0.28070068359375,22944
1,0.6569037656903765,-0.28359469574279306,-0.28363037109375,22944
1,0.6652719665271964,-0.28651981101738866,-0.28656005859375,22944
1,0.6736401673640167,-0.28943303370861234,-0.28948974609375,22944
1,0.6820083682008367,-0.29233465215952326,-0.29229736328125,22944
1,0.6903765690376567,-0.2952249509649766,-0.29522705078125,22944
1,0.6987447698744769,-0.29810421080292876,-0.29815673828125,22944
1,0.7071129707112969,-0.3009727082836663,-0.30096435546875,22944
1,0.7154811715481171,-0.3038307158160723,-0.30377197265625,22944
1,0.7238493723849371,-0.30667850149005554,-0.30670166015625,22944
1,0.7322175732217571,-0.30951632897428644,-0.30950927734375,22944
1,0.7405857740585773,-0.31234445742839856,-0.31231689453125,22944
1,0.7489539748953973,-0.3151631414288371,-0.31512451171875,22944
1,0.7573221757322175,-0.31797263090755734,-0.31793212890625,22944
1,0.7656903765690375,-0.32077317110279596,-0.32073974609375,22944
1,0.7740585774058575,-0.3235650025211678,-0.32354736328125,22944
1,0.7824267782426777,-0.32634836091036007,-0.32635498046875,22944
1,0.7907949790794977,-0.3291234772417251,-0.32916259765625,22944
1,0.7991631799163179,-0.3318905777020991,-0.33184814453125,22944
1,0.8075313807531379,-0.33464988369419824,-0.33465576171875,22944
1,0.8158995815899579,-0.3374016118449724,-0.33734130859375,22944
1,0.8242677824267781,-0.3401459740213225,-0.34014892578125,22944
1,0.8326359832635981,-0.34288317735261387,-0.34283447265625,22944
1,0.8410041841004183,-0.34561342425944513,-0.34564208984375,22944
1,0.8493723849372383,-0.34833691248815524,-0.34832763671875,22944
1,0.8577405857740583,-0.3510538351505812,-0.35101318359375,22944
1,0.8661087866108785,-0.3537643807685992,-0.35382080078125,22944
1,0.8744769874476985,-0.3564687333230089,-0.35650634765625,22944
1,0.8828451882845187,-0.3591670723063451,-0.35919189453125,22944
1,0.8912133891213387,-0.3618595727792203,-0.36187744140625,22944
1,0.8995815899581587,-0.3645464054298286,-0.36456298828125,22944
1,0.907949790794979,-0.367227736636259,-0.36724853515625,22944
1,0.916317991631799,-0.36990372853129033,-0.36993408203125,22944
1,0.9246861924686192,-0.3725745390693578,-0.37261962890625,22944
1,0.9330543933054392,-0.37524032209540054,-0.37518310546875,22944
1,0.9414225941422592,-0.3779012274153211,-0.37786865234375,22944
1,0.9497907949790794,-0.3805574008678007,-0.38055419921875,22944
1,0.9581589958158994,-0.3832089843972347,-0.38323974609375,22944
1,0.9665271966527196,-0.3858561161275694,-0.38580322265625,22944
1,0.9748953974895396,-0.38849893043683215,-0.38848876953125,22944
1,0.9832635983263596,-0.3911375580321678,-0.39117431640625,22944
1,0.9916317991631798,-0.393772126025204,-0.39373779296875,22944
1,1.0,-0.3964027580075817,-0.39642333984375,22944
2,-1.0,0.9964027580075816,0.99639892578125,22944
2,-0.9916317991631799,0.993772126025204,0.99371337890625,22944
2,-0.9832635983263598,0.9911375580321679,0.99114990234375,22944
2,-0.9748953974895398,0.9884989304368321,0.98846435546875,22944
2,-0.9665271966527197,0.9858561161275694,0.98590087890625,22944
2,-0.9581589958158996,0.9832089843972349,0.98321533203125,22944
2,-0.9497907949790795,0.9805574008678006,0.98052978515625,22944
2,-0.9414225941422594,0.9779012274153212,0.97784423828125,22944
2,-0.9330543933054394,0.9752403220954006,0.97528076171875,22944
2,-0.9246861924686193,0.9725745390693578,0.97259521484375,22944
2,-0.9163179916317992,0.9699037285312904,0.96990966796875,22944
2,-0.9079497907949791,0.9672277366362592,0.96722412109375,22944
2,-0.899581589958159,0.9645464054298285,0.96453857421875,22944
2,-0.891213389121339,0.9618595727792203,0.96185302734375,22944
2,-0.8828451882845189,0.9591670723063451,0.95916748046875,22944
2,-0.8744769874476988,0.9564687333230089,0.95648193359375,22944
2,-0.8661087866108786,0.9537643807685992,0.95379638671875,22944
2,-0.8577405857740585,0.9510538351505813,0.95111083984375,22944
2,-0.8493723849372385,0.9483369124881553,0.94830322265625,22944
2,-0.8410041841004184,0.9456134242594452,0.94561767578125,22944
2,-0.8326359832635983,0.942883177352614,0.94293212890625,22944
2,-0.8242677824267782,0.9401459740213225,0.94012451171875,22944
2,-0.8158995815899581,0.9374016118449724,0.93743896484375,22944
2,-0.8075313807531381,0.9346498836941983,0.93463134765625,22944
2,-0.799163179916318,0.9318905777020992,0.93194580078125,22944
2,-0.7907949790794979,0.9291234772417251,0.92913818359375,22944
2,-0.7824267782426778,0.9263483609103601,0.92633056640625,22944
2,-0.7740585774058577,0.9235650025211679,0.92352294921875,22944
2,-0.7656903765690377,0.9207731711027961,0.92071533203125,22944
2,-0.7573221757322176,0.9179726309075573,0.91802978515625,22944
2,-0.7489539748953975,0.9151631414288371,0.91522216796875,22944
2,-0.7405857740585775,0.9123444574283986,0.91229248046875,22944
2,-0.7322175732217573,0.9095163289742865,0.90948486328125,22944
2,-0.7238493723849373,0.9066785014900557,0.90667724609375,22944
2,-0.7154811715481172,0.9038307158160723,0.90386962890625,22944
2,-0.7071129707112971,0.9009727082836663,0.90093994140625,22944
2,-0.6987447698744771,0.8981042108029288,0.89813232421875,22944
2,-0.6903765690376569,0.8952249509649767,0.89520263671875,22944
2,-0.6820083682008369,0.8923346521595232,0.89239501953125,22944
2,-0.6736401673640168,0.8894330337086125,0.88946533203125,22944
2,-0.6652719665271967,0.8865198110173887,0.88653564453125,22944
2,-0.6569037656903767,0.883594695742793,0.88360595703125,22944
2,-0.6485355648535565,0.880657395981077,0.88067626953125,22944
2,-0.6401673640167365,0.8777076164750421,0.87774658203125,22944
2,-0.6317991631799164,0.8747450588419111,0.87469482421875,22944
2,-0.6234309623430963,0.8717694218227335,0.87176513671875,22944
2,-0.6150627615062763,0.8687804015542282,0.86883544921875,22944
2,-0.606694560669456,0.8657776918639504,0.86578369140625,22944
2,-0.598326359832636,0.8627609845896533,0.86273193359375,22944
2,-0.5899581589958159,0.8597299699236942,0.85968017578125,22944
2,-0.5815899581589958,0.8566843367833028,0.85662841796875,22944
2,-0.5732217573221758,0.8536237732074936,0.85357666015625,22944
2,-0.5648535564853556,0.8505479667813581,0.85052490234375,22944
2,-0.5564853556485356,0.8474566050884224,0.84747314453125,22944
2,-0.5481171548117155,0.8443493761916877,0.84429931640625,22944
2,-0.5397489539748954,0.8412259691439076,0.84124755859375,22944
2,-0.5313807531380754,0.8380860745275669,0.83807373046875,22944
2,-0.5230125523012552,0.8349293850249406,0.83489990234375,22944
2,-0.5146443514644352,0.8317555960185061,0.83172607421875,22944
2,-0.5062761506276151,0.8285644062218684,0.82855224609375,22944
2,-0.497907949790795,0.8253555183412342,0.82537841796875,22944
2,-0.4895397489539749,0.8221286397673299,0.82208251953125,22944
2,-0.4811715481171549,0.8188834832975138,0.81890869140625,22944
2,-0.4728033472803348,0.8156197678876694,0.81561279296875,22944
2,-0.4644351464435147,0.8123372194332898,0.81231689453125,22944
2,-0.4560669456066946,0.8090355715789849,0.80902099609375,22944
2,-0.4476987447698745,0.8057145665554382,0.80572509765625,22944
2,-0.4393305439330545,0.8023739560426366,0.80242919921875,22944
2,-0.4309623430962344,0.7990135020579718,0.79901123046875,22944
2,-0.4225941422594143,0.7956329778675867,0.79559326171875,22944
2,-0.41422594142259417,0.7922321689190962,0.79217529296875,22944
2,-0.40585774058577406,0.7888108737935663,0.78875732421875,22944
2,-0.39748953974895407,0.7853689051743792,0.78533935546875,22944
2,-0.38912133891213396,0.7819060908303493,0.78192138671875,22944
2,-0.38075313807531386,0.7784222746101952,0.77838134765625,22944
2,-0.37238493723849375,0.7749173174451952,0.77496337890625,22944
2,-0.36401673640167365,0.771391098356598,0.77142333984375,22944
2,-0.35564853556485365,0.7678435154640839,0.76788330078125,22944
2,-0.34728033472803355,0.7642744869913156,0.76422119140625,22944
2,-0.33891213389121344,0.7606839522643621,0.76068115234375,22944
2,-0.33054393305439334,0.7570718726985339,0.75701904296875,22944
2,-0.32217573221757323,0.7534382327689343,0.75347900390625,22944
2,-0.31380753138075324,0.7497830409598188,0.74981689453125,22944
2,-0.30543933054393313,0.7461063306876564,0.74615478515625,22944
2,-0.297071129707113,0.7424081611926076,0.74237060546875,22944
2,-0.2887029288702929,0.7386886183929936,0.73870849609375,22944
2,-0.2803347280334728,0.7349478156972047,0.73492431640625,22944
2,-0.2719665271966528,0.7311858947674094,0.73114013671875,22944
2,-0.2635983263598327,0.72740302622938,0.72735595703125,22944
2,-0.2552301255230126,0.7235994103227295,0.72357177734375,22944
2,-0.2468619246861925,0.7197752774858869,0.71978759765625,22944
2,-0.2384937238493724,0.7159308888702162,0.71588134765625,22944
2,-0.2301255230125524,0.712066536777793,0.71209716796875,22944
2,-0.2217573221757323,0.7081825450175295,0.70819091796875,22944
2,-0.2133891213389122,0.7042792691745562,0.70428466796875,22944
2,-0.20502092050209209,0.7003570967880299,0.70037841796875,22944
2,-0.1966527196652721,0.6964164474328695,0.69647216796875,22944
2,-0.18828451882845199,0.6924577727012847,0.69244384765625,22944
2,-0.17991631799163188,0.6884815560803909,0.68853759765625,22944
2,-0.17154811715481177,0.6844883127226723,0.68450927734375,22944
2,-0.16317991631799167,0.6804785891065819,0.68048095703125,22944
2,-0.15481171548117167,0.6764529625851229,0.67645263671875,22944
2,-0.14644351464435157,0.6724120408208744,0.67242431640625,22944
2,-0.13807531380753146,0.6683564611065571,0.66839599609375,22944
2,-0.12970711297071136,0.6642868895709214,0.66424560546875,22944
2,-0.12133891213389125,0.6602040202704385,0.66021728515625,22944
2,-0.11297071129707126,0.6561085741680038,0.65606689453125,22944
2,-0.10460251046025115,0.6520012980006039,0.65203857421875,22944
2,-0.09623430962343105,0.647882963038646,0.64788818359375,22944
2,-0.08786610878661094,0.6437543637403992,0.64373779296875,22944
2,-0.07949790794979084,0.6396163163057422,0.63958740234375,22944
2,-0.07112970711297084,0.6354696571341404,0.63543701171875,22944
2,-0.06276150627615074,0.6313152411924788,0.63128662109375,22944
2,-0.05439330543933063,0.6271539402990647,0.62713623046875,22944
2,-0.046025104602510525,0.6229866413307376,0.62298583984375,22944
2,-0.03765690376569042,0.6188142443606348,0.61883544921875,22944
2,-0.029288702928870425,0.6146376607346926,0.61468505859375,22944
2,-0.02092050209205032,0.6104578110954512,0.61041259765625,22944
2,-0.012552301255230214,0.6062756233621538,0.60626220703125,22944
2,-0.004184100418410108,0.6020920306764787,0.60211181640625,22944
2,0.004184100418409997,0.5979079693235213,0.59796142578125,22944
2,0.012552301255229992,0.5937243766378462,0.59368896484375,22944
2,0.02092050209205021,0.5895421889045488,0.58953857421875,22944
2,0.029288702928870203,0.5853623392653075,0.58538818359375,22944
2,0.0376569037656902,0.5811857556393654,0.58123779296875,22944
2,0.046025104602510414,0.5770133586692625,0.57696533203125,22944
2,0.05439330543933041,0.5728460597009354,0.57281494140625,22944
2,0.06276150627615062,0.5686847588075211,0.56866455078125,22944
2,0.07112970711297062,0.5645303428658598,0.56451416015625,22944
2,0.07949790794979061,0.5603836836942577,0.56036376953125,22944
2,0.08786610878661083,0.5562456362596009,0.55621337890625,22944
2,0.09623430962343082,0.5521170369613542,0.55206298828125,22944
2,0.10460251046025104,0.5479987019993962,0.54803466796875,22944
2,0.11297071129707104,0.5438914258319963,0.54388427734375,22944
2,0.12133891213389103,0.5397959797295615,0.53985595703125,22944
2,0.12970711297071125,0.5357131104290785,0.53570556640625,22944
2,0.13807531380753124,0.5316435388934431,0.53167724609375,22944
2,0.14644351464435146,0.5275879591791257,0.52764892578125,22944
2,0.15481171548117145,0.5235470374148772,0.52349853515625,22944
2,0.16317991631799145,0.5195214108934183,0.51947021484375,22944
2,0.17154811715481166,0.5155116872773277,0.51556396484375,22944
2,0.17991631799163166,0.5115184439196093,0.51153564453125,22944
2,0.18828451882845187,0.5075422272987153,0.50750732421875,22944
2,0.19665271966527187,0.5035835525671305,0.50360107421875,22944
2,0.20502092050209186,0.4996429032119702,0.49969482421875,22944
2,0.21338912133891208,0.49572073082544377,0.49566650390625,22944
2,0.22175732217573207,0.4918174549824705,0.49176025390625,22944
2,0.2301255230125523,0.48793346322220704,0.48797607421875,22944
2,0.23849372384937229,0.4840691111297838,0.48406982421875,22944
2,0.24686192468619228,0.4802247225141132,0.48028564453125,22944
2,0.2552301255230125,0.4764005896772706,0.47637939453125,22944
2,0.2635983263598325,0.47259697377061993,0.47259521484375,22944
2,0.2719665271966527,0.46881410523259065,0.46881103515625,22944
2,0.2803347280334727,0.46505218430279543,0.46502685546875,22944
2,0.2887029288702927,0.46131138160700635,0.46136474609375,22944
2,0.2970711297071129,0.4575918388073924,0.45758056640625,22944
2,0.3054393305439329,0.45389366931234365,0.45391845703125,22944
2,0.3138075313807531,0.4502169590401811,0.45025634765625,22944
2,0.3221757322175731,0.44656176723106583,0.44659423828125,22944
2,0.3305439330543931,0.442928127301466,0.44293212890625,22944
2,0.33891213389121333,0.43931604773563776,0.43927001953125,22944
2,0.3472803347280333,0.4357255130086845,0.43572998046875,22944
2,0.35564853556485354,0.43215648453591615,0.43218994140625,22944
2,0.36401673640167354,0.428608901643402,0.42864990234375,22944
2,0.37238493723849353,0.42508268255480486,0.42510986328125,22944
2,0.38075313807531375,0.42157772538980476,0.42156982421875,22944
2,0.38912133891213374,0.41809390916965067,0.41815185546875,22944
2,0.39748953974895396,0.4146310948256209,0.41461181640625,22944
2,0.40585774058577395,0.41118912620643366,0.41119384765625,22944
2,0.41422594142259395,0.40776783108090386,0.40777587890625,22944
2,0.42259414225941416,0.40436702213241327,0.40435791015625,22944
2,0.43096234309623416,0.4009864979420282,0.40093994140625,22944
2,0.4393305439330544,0.39762604395736334,0.39764404296875,22944
2,0.44769874476987437,0.3942854334445618,0.39422607421875,22944
2,0.45606694560669436,0.39096442842101525,0.39093017578125,22944
2,0.4644351464435146,0.3876627805667102,0.38763427734375,22944
2,0.4728033472803346,0.3843802321123306,0.38433837890625,22944
2,0.4811715481171548,0.3811165167024861,0.38116455078125,22944
2,0.4895397489539748,0.3778713602326702,0.37786865234375,22944
2,0.4979079497907948,0.37464448165876585,0.37469482421875,22944
2,0.506276150627615,0.37143559377813157,0.37139892578125,22944
2,0.514644351464435,0.368244403981494,0.36822509765625,22944
2,0.5230125523012552,0.3650706149750594,0.36505126953125,22944
2,0.5313807531380752,0.3619139254724332,0.36187744140625,22944
2,0.5397489539748952,0.3587740308560924,0.35882568359375,22944
2,0.5481171548117154,0.35565062380831225,0.35565185546875,22944
2,0.5564853556485354,0.3525433949115777,0.35260009765625,22944
2,0.5648535564853556,0.3494520332186418,0.34942626953125,22944
2,0.5732217573221756,0.3463762267925064,0.34637451171875,22944
2,0.5815899581589956,0.34331566321669715,0.34332275390625,22944
2,0.5899581589958158,0.34027003007630574,0.34027099609375,22944
2,0.5983263598326358,0.33723901541034673,0.33721923828125,22944
2,0.6066945606694558,0.33422230813604964,0.33416748046875,22944
2,0.615062761506276,0.3312195984457718,0.33123779296875,22944
2,0.623430962343096,0.32823057817726653,0.32818603515625,22944
2,0.6317991631799162,0.32525494115808884,0.32525634765625,22944
2,0.6401673640167362,0.32229238352495787,0.32232666015625,22944
2,0.6485355648535562,0.3193426040189231,0.31939697265625,22944
2,0.6569037656903765,0.3164053042572069,0.31634521484375,22944
2,0.6652719665271964,0.3134801889826113,0.31353759765625,22944
2,0.6736401673640167,0.31056696629138764,0.31060791015625,22944
2,0.6820083682008367,0.3076653478404767,0.30767822265625,22944
2,0.6903765690376567,0.30477504903502345,0.30474853515625,22944
2,0.6987447698744769,0.3018957891970713,0.30194091796875,22944
2,0.7071129707112969,0.2990272917163337,0.29901123046875,22944
2,0.7154811715481171,0.2961692841839277,0.29620361328125,22944
2,0.7238493723849371,0.29332149850994443,0.29327392578125,22944
2,0.7322175732217571,0.2904836710257136,0.29046630859375,22944
2,0.7405857740585773,0.2876555425716015,0.28765869140625,22944
2,0.7489539748953973,0.2848368585711628,0.28485107421875,22944
2,0.7573221757322175,0.2820273690924426,0.28204345703125,22944
2,0.7656903765690375,0.279226828897204,0.27923583984375,22944
2,0.7740585774058575,0.27643499747883216,0.27642822265625,22944
2,0.7824267782426777,0.2736516390896399,0.27362060546875,22944
2,0.7907949790794977,0.2708765227582749,0.27093505859375,22944
2,0.7991631799163179,0.26810942229790086,0.26812744140625,22944
2,0.8075313807531379,0.26535011630580174,0.26531982421875,22944
2,0.8158995815899579,0.26259838815502756,0.26263427734375,22944
2,0.8242677824267781,0.25985402597867746,0.25982666015625,22944
2,0.8326359832635981,0.2571168226473861,0.25714111328125,22944
2,0.8410041841004183,0.25438657574055484,0.25433349609375,22944
2,0.8493723849372383,0.25166308751184474,0.25164794921875,22944
2,0.8577405857740583,0.24894616484941876,0.24896240234375,22944
2,0.8661087866108785,0.2462356192314008,0.24627685546875,22944
2,0.8744769874476985,0.2435312666769911,0.24359130859375,22944
2,0.8828451882845187,0.24083292769365489,0.24078369140625,22944
2,0.8912133891213387,0.23814042722077966,0.23809814453125,22944
2,0.8995815899581587,0.2354535945701714,0.23541259765625,22944
2,0.907949790794979,0.23277226336374096,0.23272705078125,22944
2,0.916317991631799,0.23009627146870965,0.23004150390625,22944
2,0.9246861924686192,0.2274254609306422,0.22747802734375,22944
2,0.9330543933054392,0.22475967790459944,0.22479248046875,22944
2,0.9414225941422592,0.22209877258467886,0.22210693359375,22944
2,0.9497907949790794,0.21944259913219927,0.21942138671875,22944
2,0.9581589958158994,0.21679101560276526,0.21673583984375,22944
2,0.9665271966527196,0.21414388387243055,0.21417236328125,22944
2,0.9748953974895396,0.21150106956316786,0.21148681640625,22944
2,0.9832635983263596,0.20886244196783216,0.20892333984375,22944
2,0.9916317991631798,0.20622787397479597,0.20623779296875,22944
2,1.0,0.2035972419924183,0.20355224609375,22944
