seed,family,strategy,samples,queries,d_H,policy_risk
3,random_structured,uniform,50000,50000,0.0038684746126018688,0.00132
3,random_structured,active_adaptive_bisection,50000,19144,0.00012132282560195495,1e-05
3,random_structured,uniform,100000,100000,0.0019454648935082197,0.00088
3,random_structured,active_adaptive_bisection,100000,20396,6.028766935195495e-05,1e-05
4,inventory_threshold,uniform,100,100,0.44999999999999996,0.27875
4,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01851
4,inventory_threshold,uniform,200,200,0.7539451262695556,0.22544
4,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01676
4,inventory_threshold,uniform,500,500,0.6036250769084912,0.20063
4,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01043
4,inventory_threshold,uniform,1000,1000,0.20675926059712213,0.1079
4,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00475
4,inventory_threshold,uniform,2000,2000,0.14822290744076316,0.0627
4,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00171
4,inventory_threshold,uniform,5000,5000,0.03180783491355821,0.01371
4,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00055
4,inventory_threshold,uniform,10000,10000,0.011983400378697384,0.00615
4,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00023
4,inventory_threshold,uniform,25000,25000,0.003637481827116429,0.002
4,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,8e-05
4,inventory_threshold,uniform,50000,50000,0.0027333869789216703,0.00108
4,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,5e-05
4,inventory_threshold,uniform,100000,100000,0.0022841998550056086,0.00127
4,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,3e-05
4,machine_replacement,uniform,100,100,0.15217391304347827,0.0993
4,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01668
4,machine_replacement,uniform,200,200,0.31182714549961493,0.17557
4,machine_replacement,active_adaptive_bisection,200,189,0.029991556197966937,0.01689
4,machine_replacement,uniform,500,500,0.3158649980532143,0.12667
4,machine_replacement,active_adaptive_bisection,500,480,0.015170206476259773,0.00815
4,machine_replacement,uniform,1000,1000,0.10190298524974456,0.08701
4,machine_replacement,active_adaptive_bisection,1000,999,0.007357706476259773,0.00391
4,machine_replacement,uniform,2000,2000,0.10488281215020467,0.03757
4,machine_replacement,active_adaptive_bisection,2000,1980,0.00379539407858831,0.0019
4,machine_replacement,uniform,5000,5000,0.012580194187055749,0.00608
4,machine_replacement,active_adaptive_bisection,5000,4968,0.0009753138552746066,0.00075
4,machine_replacement,uniform,10000,10000,0.005578298593636483,0.00389
4,machine_replacement,active_adaptive_bisection,10000,9984,0.0004860443307522933,0.00042
4,machine_replacement,uniform,25000,25000,0.0033294402234982368,0.00203
4,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00017
4,machine_replacement,uniform,50000,50000,0.002523090966636443,0.00116
4,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
4,machine_replacement,uniform,100000,100000,0.00129613225961428,0.00079
4,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,3e-05
4,admission_control,uniform,100,100,0.5,0.2795
4,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04691
4,admission_control,uniform,200,200,0.6706117929362222,0.32913
4,admission_control,active_adaptive_bisection,200,179,0.03455600486006996,0.02352
4,admission_control,uniform,500,500,1.6413226340693707,0.3104
4,admission_control,active_adaptive_bisection,500,456,0.02104162931352127,0.01077
4,admission_control,uniform,1000,1000,0.17461995853321022,0.11949
4,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00529
4,admission_control,uniform,2000,2000,0.12323832484043351,0.06377
4,admission_control,active_adaptive_bisection,2000,1892,0.006649133045808343,0.00281
4,admission_control,uniform,5000,5000,0.05805420224390756,0.02534
4,admission_control,active_adaptive_bisection,5000,4980,0.0015402591870192894,0.0006
4,admission_control,uniform,10000,10000,0.04060102381240538,0.02411
4,admission_control,active_adaptive_bisection,10000,9940,0.00048828125,0.00031
4,admission_control,uniform,25000,25000,0.04597829930534751,0.02187
4,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00018
4,admission_control,uniform,50000,50000,0.0467381878328552,0.02189
4,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00012
4,admission_control,uniform,100000,100000,0.045746523783163684,0.02187
4,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,9e-05
4,resource_allocation,uniform,100,100,0.4964027580075816,0.33527
4,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02441
4,resource_allocation,uniform,200,200,0.27915270766598915,0.16046
4,resource_allocation,active_adaptive_bisection,200,189,0.030914219933588505,0.02064
4,resource_allocation,uniform,500,500,0.6060264966295374,0.22219
4,resource_allocation,active_adaptive_bisection,500,480,0.014858431971881025,0.00883
4,resource_allocation,uniform,1000,1000,0.28189163400612527,0.10537
4,resource_allocation,active_adaptive_bisection,1000,999,0.007367373365388553,0.00437
4,resource_allocation,uniform,2000,2000,0.07640685144055703,0.05351
4,resource_allocation,active_adaptive_bisection,2000,1980,0.0038781496732172016,0.00217
4,resource_allocation,uniform,5000,5000,0.03838395685141144,0.02082
4,resource_allocation,active_adaptive_bisection,5000,4968,0.0009595601544840071,0.00051
4,resource_allocation,uniform,10000,10000,0.029467487221618904,0.01743
4,resource_allocation,active_adaptive_bisection,10000,9984,0.00048465476738879243,0.00039
4,resource_allocation,uniform,25000,25000,0.0230663131713581,0.01714
4,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00014
4,resource_allocation,uniform,50000,50000,0.024568465484435975,0.01712
4,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,9e-05
4,resource_allocation,uniform,100000,100000,0.024804499530897084,0.01704
4,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,2e-05
4,random_structured,uniform,100,100,0.5,0.32544
4,random_structured,active_adaptive_bisection,100,74,0.025475721871833112,0.0166
4,random_structured,uniform,200,200,0.5,0.22943
4,random_structured,active_adaptive_bisection,200,179,0.030021280804554018,0.02819
4,random_structured,uniform,500,500,1.0846510273901837,0.21487
4,random_structured,active_adaptive_bisection,500,468,0.015125099703858433,0.00914
4,random_structured,uniform,1000,1000,0.13839430451169565,0.11934
4,random_structured,active_adaptive_bisection,1000,971,0.007740077564602599,0.00492
4,random_structured,uniform,2000,2000,0.14046130904290832,0.06993
4,random_structured,active_adaptive_bisection,2000,1932,0.0038668525659646402,0.00215
4,random_structured,uniform,5000,5000,0.06309856053492524,0.02471
4,random_structured,active_adaptive_bisection,5000,4982,0.0009676503608078146,0.00055
4,random_structured,uniform,10000,10000,0.02909087381685549,0.00778
4,random_structured,active_adaptive_bisection,10000,9965,0.0004860635543171288,0.00019
4,random_structured,uniform,25000,25000,0.005724761359665154,0.00148
4,random_structured,active_adaptive_bisection,25000,19572,0.0002421050746661546,0.00012
4,random_structured,uniform,50000,50000,0.0031656977500341132,0.00124
4,random_structured,active_adaptive_bisection,50000,20964,0.0001220247761627713,5e-05
4,random_structured,uniform,100000,100000,0.0023098877901349124,0.00073
4,random_structured,active_adaptive_bisection,100000,22356,6.09896199127713e-05,2e-05
5,inventory_threshold,uniform,100,100,0.44999999999999996,0.27564
5,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01797
5,inventory_threshold,uniform,200,200,1.1208586644955396,0.41975
5,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.0162
5,inventory_threshold,uniform,500,500,0.2847308353874878,0.12449
5,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00982
5,inventory_threshold,uniform,1000,1000,0.25204928365835233,0.09805
5,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00449
5,inventory_threshold,uniform,2000,2000,0.12038202403770615,0.05503
5,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00213
5,inventory_threshold,uniform,5000,5000,0.03148814124670629,0.01023
5,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00063
5,inventory_threshold,uniform,10000,10000,0.012121833644593849,0.00553
5,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00023
5,inventory_threshold,uniform,25000,25000,0.004473826185044105,0.00203
5,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00021
5,inventory_threshold,uniform,50000,50000,0.001963057201660068,0.00069
5,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00011
5,inventory_threshold,uniform,100000,100000,0.002247305180324899,0.00131
5,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,3e-05
5,machine_replacement,uniform,100,100,0.15217391304347827,0.09947
5,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01622
5,machine_replacement,uniform,200,200,0.9012934471042354,0.29062
5,machine_replacement,active_adaptive_bisection,200,189,0.028436104611110277,0.01612
5,machine_replacement,uniform,500,500,0.3154892210738092,0.11591
5,machine_replacement,active_adaptive_bisection,500,480,0.015404786498832146,0.00799
5,machine_replacement,uniform,1000,1000,0.08034999347267718,0.061
5,machine_replacement,active_adaptive_bisection,1000,999,0.007175789066763694,0.00365
5,machine_replacement,uniform,2000,2000,0.06696445910011906,0.03369
5,machine_replacement,active_adaptive_bisection,2000,1980,0.003811418993246385,0.00179
5,machine_replacement,uniform,5000,5000,0.03152131549965312,0.01289
5,machine_replacement,active_adaptive_bisection,5000,4968,0.0009646053889919015,0.00077
5,machine_replacement,uniform,10000,10000,0.016608130275372168,0.0045
5,machine_replacement,active_adaptive_bisection,10000,9984,0.0004859717516372264,0.0002
5,machine_replacement,uniform,25000,25000,0.005441079409805094,0.00192
5,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00013
5,machine_replacement,uniform,50000,50000,0.002932198043797629,0.00104
5,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,1e-05
5,machine_replacement,uniform,100000,100000,0.0017716717284776973,0.0007
5,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,2e-05
5,admission_control,uniform,100,100,0.5,0.27805
5,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04618
5,admission_control,uniform,200,200,0.7708586644955397,0.36639
5,admission_control,active_adaptive_bisection,200,179,0.03621703510974506,0.02378
5,admission_control,uniform,500,500,0.388756344540422,0.12863
5,admission_control,active_adaptive_bisection,500,456,0.021525692969758037,0.011
5,admission_control,uniform,1000,1000,0.14945490331709155,0.09404
5,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.0055
5,admission_control,uniform,2000,2000,0.17008621003506652,0.07044
5,admission_control,active_adaptive_bisection,2000,1892,0.0043538568513313836,0.00311
5,admission_control,uniform,5000,5000,0.05546036811179811,0.02573
5,admission_control,active_adaptive_bisection,5000,4960,0.0016142352741516151,0.00071
5,admission_control,uniform,10000,10000,0.04432803153690912,0.02291
5,admission_control,active_adaptive_bisection,10000,9918,0.0004972448582596866,0.00044
5,admission_control,uniform,25000,25000,0.047896088296475035,0.02154
5,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00019
5,admission_control,uniform,50000,50000,0.04494218854922161,0.02209
5,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,8e-05
5,admission_control,uniform,100000,100000,0.04632732936146587,0.02183
5,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,1e-05
5,resource_allocation,uniform,100,100,0.4964027580075816,0.33546
5,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.0256
5,resource_allocation,uniform,200,200,0.6462356192314008,0.31808
5,resource_allocation,active_adaptive_bisection,200,189,0.030155721261193702,0.02014
5,resource_allocation,uniform,500,500,0.2353984717290476,0.1133
5,resource_allocation,active_adaptive_bisection,500,480,0.015325896221594498,0.00878
5,resource_allocation,uniform,1000,1000,0.24486063716430406,0.10237
5,resource_allocation,active_adaptive_bisection,1000,999,0.007596612269927069,0.0048
5,resource_allocation,uniform,2000,2000,0.12906579022202158,0.06661
5,resource_allocation,active_adaptive_bisection,2000,1980,0.003617077771347413,0.00232
5,resource_allocation,uniform,5000,5000,0.03433639510265113,0.02226
5,resource_allocation,active_adaptive_bisection,5000,4968,0.0009441649096540439,0.00052
5,resource_allocation,uniform,10000,10000,0.026645269845454345,0.0178
5,resource_allocation,active_adaptive_bisection,10000,9984,0.000484288163230151,0.00021
5,resource_allocation,uniform,25000,25000,0.027512445064836855,0.01749
5,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00014
5,resource_allocation,uniform,50000,50000,0.025562428643354118,0.01762
5,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,8e-05
5,resource_allocation,uniform,100000,100000,0.025437098765345056,0.01767
5,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,3e-05
5,random_structured,uniform,100,100,0.5,0.43491
5,random_structured,active_adaptive_bisection,100,64,0.02362477579187716,0.00967
5,random_structured,uniform,200,200,0.604936274127813,0.40296
5,random_structured,active_adaptive_bisection,200,159,0.02912136766096618,0.01662
5,random_structured,uniform,500,500,1.9702603059780919,0.34119
5,random_structured,active_adaptive_bisection,500,486,0.01550167454057394,0.0072
5,random_structured,uniform,1000,1000,0.24308585426952223,0.12666
5,random_structured,active_adaptive_bisection,1000,951,0.007627175436231426,0.00317
5,random_structured,uniform,2000,2000,0.19284273234182536,0.08066
5,random_structured,active_adaptive_bisection,2000,1930,0.0038511571187921367,0.0018
5,random_structured,uniform,5000,5000,0.05159061314657187,0.01439
